player_name,player_url,player_birthday,player_height,player_foot,position,country_from,league_from,club_from,club_from_url,country_to,league_to,club_to,club_to_url,fee,year
Nicolás González,https://www.transfermarkt.com/nicolas-gonzalez/profil/spieler/486031,"Apr 6, 1998",180,left,Left Winger,Germany,Bundesliga,VfB Stuttgart,https://www.transfermarkt.com/vfb-stuttgart/startseite/verein/79/saison_id/2021,Italy,Serie A,ACF Fiorentina,https://www.transfermarkt.com/ac-florenz/startseite/verein/430/saison_id/2021,23500000,2021
Arnaut Danjuma,https://www.transfermarkt.com/arnaut-danjuma/profil/spieler/355861,"Jan 31, 1997",178,right,Left Winger,England,Championship,AFC Bournemouth,https://www.transfermarkt.com/afc-bournemouth/startseite/verein/989/saison_id/2021,Spain,LaLiga,Villarreal CF,https://www.transfermarkt.com/fc-villarreal/startseite/verein/1050/saison_id/2021,23500000,2021
Vitaliy Mykolenko,https://www.transfermarkt.com/vitaliy-mykolenko/profil/spieler/404842,"May 29, 1999",180,left,Left-Back,Ukraine,Premier Liga,Dynamo Kyiv,https://www.transfermarkt.com/dynamo-kiew/startseite/verein/338/saison_id/2021,England,Premier League,Everton FC,https://www.transfermarkt.com/fc-everton/startseite/verein/29/saison_id/2021,23500000,2021
Marc Guéhi,https://www.transfermarkt.com/marc-guehi/profil/spieler/392757,"Jul 13, 2000",182,right,Centre-Back,England,Premier League 2,Chelsea FC U23,https://www.transfermarkt.com/fc-chelsea-u23/startseite/verein/9250/saison_id/2021,England,Premier League,Crystal Palace,https://www.transfermarkt.com/crystal-palace/startseite/verein/873/saison_id/2021,23340000,2021
Enock Mwepu,https://www.transfermarkt.com/enock-mwepu/profil/spieler/490307,"Jan 1, 1998",184,right,Central Midfield,Austria,Bundesliga,Red Bull Salzburg,https://www.transfermarkt.com/red-bull-salzburg/startseite/verein/409/saison_id/2021,England,Premier League,Brighton & Hove Albion,https://www.transfermarkt.com/brighton-amp-hove-albion/startseite/verein/1237/saison_id/2021,23000000,2021
Odilon Kossounou,https://www.transfermarkt.com/odilon-kossounou/profil/spieler/644771,"Jan 4, 2001",191,right,Centre-Back,Belgium,Jupiler Pro League,Club Brugge KV,https://www.transfermarkt.com/fc-brugge/startseite/verein/2282/saison_id/2021,Germany,Bundesliga,Bayer 04 Leverkusen,https://www.transfermarkt.com/bayer-04-leverkusen/startseite/verein/15/saison_id/2021,23000000,2021
Joachim Andersen,https://www.transfermarkt.com/joachim-andersen/profil/spieler/260827,"May 31, 1996",192,right,Centre-Back,France,Ligue 1,Olympique Lyon,https://www.transfermarkt.com/olympique-lyon/startseite/verein/1041/saison_id/2021,England,Premier League,Crystal Palace,https://www.transfermarkt.com/crystal-palace/startseite/verein/873/saison_id/2021,17500000,2021
Jonathan Ikoné,https://www.transfermarkt.com/jonathan-ikone/profil/spieler/324690,"May 2, 1998",175,left,Right Winger,France,Ligue 1,LOSC Lille,https://www.transfermarkt.com/losc-lille/startseite/verein/1082/saison_id/2021,Italy,Serie A,ACF Fiorentina,https://www.transfermarkt.com/ac-florenz/startseite/verein/430/saison_id/2021,14000000,2021
Noa Lang,https://www.transfermarkt.com/noa-lang/profil/spieler/339332,"Jun 17, 1999",173,right,Left Winger,Netherlands,Eredivisie,Ajax Amsterdam,https://www.transfermarkt.com/ajax-amsterdam/startseite/verein/610/saison_id/2021,Belgium,Jupiler Pro League,Club Brugge KV,https://www.transfermarkt.com/fc-brugge/startseite/verein/2282/saison_id/2021,6000000,2021
Francisco Trincão,https://www.transfermarkt.com/francisco-trincao/profil/spieler/412669,"Dec 29, 1999",184,left,Right Winger,Spain,LaLiga,FC Barcelona,https://www.transfermarkt.com/fc-barcelona/startseite/verein/131/saison_id/2021,England,Premier League,Wolverhampton Wanderers,https://www.transfermarkt.com/wolverhampton-wanderers/startseite/verein/543/saison_id/2021,6000000,2021
Tecatito Corona,https://www.transfermarkt.com/tecatito-corona/profil/spieler/125165,"Jan 6, 1993",173,both,Right Winger,Portugal,Liga Portugal,FC Porto,https://www.transfermarkt.com/fc-porto/startseite/verein/720/saison_id/2021,Spain,LaLiga,Sevilla FC,https://www.transfermarkt.com/fc-sevilla/startseite/verein/368/saison_id/2021,3000000,2021
Giovani Lo Celso,https://www.transfermarkt.com/giovani-lo-celso/profil/spieler/348795,"Apr 9, 1996",177,left,Central Midfield,England,Premier League,Tottenham Hotspur,https://www.transfermarkt.com/tottenham-hotspur/startseite/verein/148/saison_id/2021,Spain,LaLiga,Villarreal CF,https://www.transfermarkt.com/fc-villarreal/startseite/verein/1050/saison_id/2021,loan transfer,2021
Gerson,https://www.transfermarkt.com/gerson/profil/spieler/341705,"May 20, 1997",184,left,Central Midfield,Brazil,Série A,Clube de Regatas do Flamengo,https://www.transfermarkt.com/flamengo-rio-de-janeiro/startseite/verein/614/saison_id/2021,France,Ligue 1,Olympique Marseille,https://www.transfermarkt.com/olympique-marseille/startseite/verein/244/saison_id/2021,20000000,2021
Juan Musso,https://www.transfermarkt.com/juan-musso/profil/spieler/242359,"May 6, 1994",191,right,Goalkeeper,Italy,Serie A,Udinese Calcio,https://www.transfermarkt.com/udinese-calcio/startseite/verein/410/saison_id/2021,Italy,Serie A,Atalanta BC,https://www.transfermarkt.com/atalanta-bergamo/startseite/verein/800/saison_id/2021,20000000,2021
Jhon Córdoba,https://www.transfermarkt.com/jhon-cordoba/profil/spieler/185245,"May 11, 1993",188,right,Centre-Forward,Germany,Bundesliga,Hertha BSC,https://www.transfermarkt.com/hertha-bsc/startseite/verein/44/saison_id/2021,Russia,Premier Liga,FK Krasnodar,https://www.transfermarkt.com/fk-krasnodar/startseite/verein/16704/saison_id/2021,20000000,2021
Takehiro Tomiyasu,https://www.transfermarkt.com/takehiro-tomiyasu/profil/spieler/331560,"Nov 5, 1998",188,right,Right-Back,Italy,Serie A,Bologna FC 1909,https://www.transfermarkt.com/fc-bologna/startseite/verein/1025/saison_id/2021,England,Premier League,Arsenal FC,https://www.transfermarkt.com/fc-arsenal/startseite/verein/11/saison_id/2021,18600000,2021
Marc Cucurella,https://www.transfermarkt.com/marc-cucurella/profil/spieler/284857,"Jul 22, 1998",175,left,Left-Back,Spain,LaLiga,Getafe CF,https://www.transfermarkt.com/fc-getafe/startseite/verein/3709/saison_id/2021,England,Premier League,Brighton & Hove Albion,https://www.transfermarkt.com/brighton-amp-hove-albion/startseite/verein/1237/saison_id/2021,18000000,2021
Julián Álvarez,https://www.transfermarkt.com/julian-alvarez/profil/spieler/576024,"Jan 31, 2000",170,right,Centre-Forward,Argentina,Copa de la Liga,CA River Plate,https://www.transfermarkt.com/club-atletico-river-plate/startseite/verein/209/saison_id/2021,England,Premier League,Manchester City,https://www.transfermarkt.com/manchester-city/startseite/verein/281/saison_id/2021,17000000,2021
Hamed Junior Traorè,https://www.transfermarkt.com/hamed-junior-traore/profil/spieler/391065,"Feb 16, 2000",177,both,Attacking Midfield,Italy,Serie A,FC Empoli,https://www.transfermarkt.com/fc-empoli/startseite/verein/749/saison_id/2021,Italy,Serie A,US Sassuolo,https://www.transfermarkt.com/us-sassuolo/startseite/verein/6574/saison_id/2021,16000000,2021
Danilo Pereira,https://www.transfermarkt.com/danilo-pereira/profil/spieler/141050,"Sep 9, 1991",188,right,Defensive Midfield,Portugal,Liga Portugal,FC Porto,https://www.transfermarkt.com/fc-porto/startseite/verein/720/saison_id/2021,France,Ligue 1,Paris Saint-Germain,https://www.transfermarkt.com/fc-paris-saint-germain/startseite/verein/583/saison_id/2021,16000000,2021
Thiago Almada,https://www.transfermarkt.com/thiago-almada/profil/spieler/576028,"Apr 26, 2001",171,right,Attacking Midfield,Argentina,Copa de la Liga,CA Vélez Sarsfield,https://www.transfermarkt.com/club-atletico-velez-sarsfield/startseite/verein/1029/saison_id/2021,United States,MLS,Atlanta United FC,https://www.transfermarkt.com/atlanta-united-fc/startseite/verein/51663/saison_id/2021,14550000,2021
Musa Barrow,https://www.transfermarkt.com/musa-barrow/profil/spieler/486624,"Nov 14, 1998",184,right,Left Winger,Italy,Serie A,Atalanta BC,https://www.transfermarkt.com/atalanta-bergamo/startseite/verein/800/saison_id/2021,Italy,Serie A,Bologna FC 1909,https://www.transfermarkt.com/fc-bologna/startseite/verein/1025/saison_id/2021,14500000,2021
Wout Weghorst,https://www.transfermarkt.com/wout-weghorst/profil/spieler/228645,"Aug 7, 1992",197,right,Centre-Forward,Germany,Bundesliga,VfL Wolfsburg,https://www.transfermarkt.com/vfl-wolfsburg/startseite/verein/82/saison_id/2021,England,Premier League,Burnley FC,https://www.transfermarkt.com/fc-burnley/startseite/verein/1132/saison_id/2021,14000000,2021
David Neres,https://www.transfermarkt.com/david-neres/profil/spieler/469822,"Mar 3, 1997",176,left,Right Winger,Netherlands,Eredivisie,Ajax Amsterdam,https://www.transfermarkt.com/ajax-amsterdam/startseite/verein/610/saison_id/2021,Ukraine,Premier Liga,Shakhtar Donetsk,https://www.transfermarkt.com/shakhtar-donetsk/startseite/verein/660/saison_id/2021,12000000,2021
Tiemoué Bakayoko,https://www.transfermarkt.com/tiemoue-bakayoko/profil/spieler/182618,"Aug 17, 1994",189,right,Defensive Midfield,England,Premier League,Chelsea FC,https://www.transfermarkt.com/fc-chelsea/startseite/verein/631/saison_id/2021,Italy,Serie A,AC Milan,https://www.transfermarkt.com/ac-mailand/startseite/verein/5/saison_id/2021,2000000,2021
Lucas Torreira,https://www.transfermarkt.com/lucas-torreira/profil/spieler/318077,"Feb 11, 1996",166,right,Defensive Midfield,England,Premier League,Arsenal FC,https://www.transfermarkt.com/fc-arsenal/startseite/verein/11/saison_id/2021,Italy,Serie A,ACF Fiorentina,https://www.transfermarkt.com/ac-florenz/startseite/verein/430/saison_id/2021,1500000,2021
Eric García,https://www.transfermarkt.com/eric-garcia/profil/spieler/466794,"Jan 9, 2001",182,right,Centre-Back,England,Premier League,Manchester City,https://www.transfermarkt.com/manchester-city/startseite/verein/281/saison_id/2021,Spain,LaLiga,FC Barcelona,https://www.transfermarkt.com/fc-barcelona/startseite/verein/131/saison_id/2021,free transfer,2021
Mattéo Guendouzi,https://www.transfermarkt.com/matteo-guendouzi/profil/spieler/465830,"Apr 14, 1999",185,right,Central Midfield,England,Premier League,Arsenal FC,https://www.transfermarkt.com/fc-arsenal/startseite/verein/11/saison_id/2021,France,Ligue 1,Olympique Marseille,https://www.transfermarkt.com/olympique-marseille/startseite/verein/244/saison_id/2021,loan transfer,2021
Miralem Pjanic,https://www.transfermarkt.com/miralem-pjanic/profil/spieler/44162,"Apr 2, 1990",180,right,Central Midfield,Spain,LaLiga,FC Barcelona,https://www.transfermarkt.com/fc-barcelona/startseite/verein/131/saison_id/2021,Turkey,Süper Lig,Besiktas JK,https://www.transfermarkt.com/besiktas-istanbul/startseite/verein/114/saison_id/2021,loan transfer,2021
Jérémie Boga,https://www.transfermarkt.com/jeremie-boga/profil/spieler/216569,"Jan 3, 1997",174,right,Left Winger,Italy,Serie A,US Sassuolo,https://www.transfermarkt.com/us-sassuolo/startseite/verein/6574/saison_id/2021,Italy,Serie A,Atalanta BC,https://www.transfermarkt.com/atalanta-bergamo/startseite/verein/800/saison_id/2021,loan transfer,2021
Ilaix Moriba,https://www.transfermarkt.com/ilaix-moriba/profil/spieler/617074,"Jan 19, 2003",185,right,Central Midfield,Germany,Bundesliga,RB Leipzig,https://www.transfermarkt.com/rasenballsport-leipzig/startseite/verein/23826/saison_id/2021,Spain,LaLiga,Valencia CF,https://www.transfermarkt.com/fc-valencia/startseite/verein/1049/saison_id/2021,loan transfer,2021
Julián Álvarez,https://www.transfermarkt.com/julian-alvarez/profil/spieler/576024,"Jan 31, 2000",170,right,Centre-Forward,England,Premier League,Manchester City,https://www.transfermarkt.com/manchester-city/startseite/verein/281/saison_id/2021,Argentina,Copa de la Liga,CA River Plate,https://www.transfermarkt.com/club-atletico-river-plate/startseite/verein/209/saison_id/2021,loan transfer,2021
Todd Cantwell,https://www.transfermarkt.com/todd-cantwell/profil/spieler/332341,"Feb 27, 1998",180,right,Left Midfield,England,Premier League,Norwich City,https://www.transfermarkt.com/norwich-city/startseite/verein/1123/saison_id/2021,England,Championship,AFC Bournemouth,https://www.transfermarkt.com/afc-bournemouth/startseite/verein/989/saison_id/2021,loan transfer,2021
Josko Gvardiol,https://www.transfermarkt.com/josko-gvardiol/profil/spieler/475959,"Jan 23, 2002",185,left,Centre-Back,Croatia,1.HNL,GNK Dinamo Zagreb,https://www.transfermarkt.com/gnk-dinamo-zagreb/startseite/verein/419/saison_id/2021,Germany,Bundesliga,RB Leipzig,https://www.transfermarkt.com/rasenballsport-leipzig/startseite/verein/23826/saison_id/2021,18800000,2021
Pedrinho,https://www.transfermarkt.com/pedrinho/profil/spieler/515208,"Apr 13, 1998",172,left,Right Winger,Portugal,Liga Portugal,SL Benfica,https://www.transfermarkt.com/benfica-lissabon/startseite/verein/294/saison_id/2021,Ukraine,Premier Liga,Shakhtar Donetsk,https://www.transfermarkt.com/shakhtar-donetsk/startseite/verein/660/saison_id/2021,18000000,2021
Matheus Pereira,https://www.transfermarkt.com/matheus-pereira/profil/spieler/225984,"May 5, 1996",175,left,Attacking Midfield,England,Championship,West Bromwich Albion,https://www.transfermarkt.com/west-bromwich-albion/startseite/verein/984/saison_id/2021,Saudi Arabia,Professional League,Al-Hilal Riyadh,https://www.transfermarkt.com/al-hilal-riad/startseite/verein/1114/saison_id/2021,18000000,2021
Adam Armstrong,https://www.transfermarkt.com/adam-armstrong/profil/spieler/250426,"Feb 10, 1997",173,right,Centre-Forward,England,Championship,Blackburn Rovers,https://www.transfermarkt.com/blackburn-rovers/startseite/verein/164/saison_id/2021,England,Premier League,Southampton FC,https://www.transfermarkt.com/fc-southampton/startseite/verein/180/saison_id/2021,17700000,2021
Jannik Vestergaard,https://www.transfermarkt.com/jannik-vestergaard/profil/spieler/99331,"Aug 3, 1992",199,both,Centre-Back,England,Premier League,Southampton FC,https://www.transfermarkt.com/fc-southampton/startseite/verein/180/saison_id/2021,England,Premier League,Leicester City,https://www.transfermarkt.com/leicester-city/startseite/verein/1003/saison_id/2021,17600000,2021
Mohamed Simakan,https://www.transfermarkt.com/mohamed-simakan/profil/spieler/666234,"May 3, 2000",187,right,Centre-Back,France,Ligue 1,RC Strasbourg Alsace,https://www.transfermarkt.com/rc-strassburg-alsace/startseite/verein/667/saison_id/2021,Germany,Bundesliga,RB Leipzig,https://www.transfermarkt.com/rasenballsport-leipzig/startseite/verein/23826/saison_id/2021,15000000,2021
Kieran Trippier,https://www.transfermarkt.com/kieran-trippier/profil/spieler/95810,"Sep 19, 1990",173,right,Right-Back,Spain,LaLiga,Atlético de Madrid,https://www.transfermarkt.com/atletico-madrid/startseite/verein/13/saison_id/2021,England,Premier League,Newcastle United,https://www.transfermarkt.com/newcastle-united/startseite/verein/762/saison_id/2021,15000000,2021
Rayan Aït-Nouri,https://www.transfermarkt.com/rayan-ait-nouri/profil/spieler/578391,"Jun 6, 2001",179,left,Left-Back,France,Ligue 1,SCO Angers,https://www.transfermarkt.com/sco-angers/startseite/verein/1420/saison_id/2021,England,Premier League,Wolverhampton Wanderers,https://www.transfermarkt.com/wolverhampton-wanderers/startseite/verein/543/saison_id/2021,11100000,2021
Carlos Vinícius,https://www.transfermarkt.com/carlos-vinicius/profil/spieler/525287,"Mar 25, 1995",190,left,Centre-Forward,Portugal,Liga Portugal,SL Benfica,https://www.transfermarkt.com/benfica-lissabon/startseite/verein/294/saison_id/2021,Netherlands,Eredivisie,PSV Eindhoven,https://www.transfermarkt.com/psv-eindhoven/startseite/verein/383/saison_id/2021,2500000,2021
Dennis Praet,https://www.transfermarkt.com/dennis-praet/profil/spieler/129588,"May 14, 1994",181,right,Central Midfield,England,Premier League,Leicester City,https://www.transfermarkt.com/leicester-city/startseite/verein/1003/saison_id/2021,Italy,Serie A,Torino FC,https://www.transfermarkt.com/fc-turin/startseite/verein/416/saison_id/2021,1000000,2021
Cengiz Ünder,https://www.transfermarkt.com/cengiz-under/profil/spieler/341647,"Jul 14, 1997",173,left,Right Winger,Italy,Serie A,AS Roma,https://www.transfermarkt.com/as-rom/startseite/verein/12/saison_id/2021,France,Ligue 1,Olympique Marseille,https://www.transfermarkt.com/olympique-marseille/startseite/verein/244/saison_id/2021,500000,2021
Sergio Agüero,https://www.transfermarkt.com/sergio-aguero/profil/spieler/26399,"Jun 2, 1988",173,right,Centre-Forward,England,Premier League,Manchester City,https://www.transfermarkt.com/manchester-city/startseite/verein/281/saison_id/2021,Spain,LaLiga,FC Barcelona,https://www.transfermarkt.com/fc-barcelona/startseite/verein/131/saison_id/2021,free transfer,2021
William Saliba,https://www.transfermarkt.com/william-saliba/profil/spieler/495666,"Mar 24, 2001",192,right,Centre-Back,England,Premier League,Arsenal FC,https://www.transfermarkt.com/fc-arsenal/startseite/verein/11/saison_id/2021,France,Ligue 1,Olympique Marseille,https://www.transfermarkt.com/olympique-marseille/startseite/verein/244/saison_id/2021,loan transfer,2021
