player_id,transfer_str,club_from,club_to,article_link,article_snippet,article_date,article_source,article_lang
33713,Done deal,https://www.transfermarkt.com/everton/startseite/verein/29,https://www.transfermarkt.com/southampton/startseite/verein/180,https://www.skysports.com/football/news/11700/12090606/theo-walcott-southampton-interested-in-everton-forward,"Southampton are interested in signing Everton forward Theo Walcott on loan.However, the Saints have limited time in which to agree a deal, with the Premier League transfer window closing at 11pm on Monday.","Oct 5, 2020",www.skysports.com,en
33713,Done deal,https://www.transfermarkt.com/everton/startseite/verein/29,https://www.transfermarkt.com/southampton/startseite/verein/180,https://www.bbc.com/sport/football/54417117,Everton forward Theo Walcott is heading to Southampton for a medical before a season-long loan move.,"Oct 5, 2020",www.bbc.com,en
33713,Done deal,https://www.transfermarkt.com/everton/startseite/verein/29,https://www.transfermarkt.com/southampton/startseite/verein/180,https://www.southamptonfc.com/news/2020-10-05/announcement-theo-walcott-everton-southampton-football-club-loan-transfer,"Southampton Football Club is proud to announce that Theo Walcott, one of the most celebrated Academy graduates in its history, has returned to St Mary’s.","Oct 6, 2020",www.southamptonfc.com,en
265078,Done deal,https://www.transfermarkt.com/ac-milan/startseite/verein/5,https://www.transfermarkt.com/wolves/startseite/verein/543,https://www.birminghammail.co.uk/sport/football/transfer-news/wolves-talks-sign-ac-milan-16611901,Wolverhampton Wanderers are in advanced talks to sign AC Milan forward Patrick Cutrone.Reports emerged overnight that the Rossoneri were looking to raise funds to finance a move for Atletico Madrid man Angel Correa. Milan will need to pay nearly €55m for Correa and Cutrone could bring in a significant portion of that fee.,"Jul 19, 2019",www.birminghammail.co.uk,en
265078,Done deal,https://www.transfermarkt.com/ac-milan/startseite/verein/5,https://www.transfermarkt.com/wolves/startseite/verein/543,https://www.skysports.com/football/news/11699/11766293/wolves-in-talks-with-ac-milan-over-patrick-cutrone,Wolves in talks with AC Milan over Patrick Cutrone,"Jul 20, 2019",www.skysports.com,en
265078,Done deal,https://www.transfermarkt.com/ac-milan/startseite/verein/5,https://www.transfermarkt.com/wolves/startseite/verein/543,https://www.skysports.com/football/news/11699/11770152/patrick-cutrone-wolves-close-to-agreeing-fee-for-ac-milan-striker,"Wolves are close to an agreement with AC Milan over a fee for striker Patrick Cutrone, Sky Sports News understands.A deal worth £16m plus add-ons is being negotiated by the clubs - Milan were holding out for £23m but are under Financial Fair Play restrictions and need to recoup funds.","Jul 25, 2019",www.skysports.com,en
265078,Done deal,https://www.transfermarkt.com/ac-milan/startseite/verein/5,https://www.transfermarkt.com/wolves/startseite/verein/543,https://www.wolves.co.uk/news/first-team/20190730-wolves-sign-italy-striker-cutrone/,Wolves have made exciting young Italian striker Patrick Cutrone their latest new signing ahead of the 2019/20 Premier League campaign.,"Jul 30, 2019",www.wolves.co.uk,en
265078,Transfer failed,https://www.transfermarkt.com/ac-milan/startseite/verein/5,https://www.transfermarkt.com/sassuolo/startseite/verein/6574,https://www.calciomercato.com/en/news/sassuolo-proposes-cutrone-sensi-swap-deal-to-ac-milan-the-detail-97727,"As reported by Gazzetta dello Sport, Sassuolo value their midfielder at 25 million euros, while the Rossoneri to do not want to offer more than 20 million plus bonuses, which is unconvincing for the Neroverdi. Negotiations have not yet officially started but are expected to kickstart in the coming days and Sassuolo are looking to make a proposal to their liking.Sassuolo's dream would be Patrick Cutrone and have proposed Milan a swap deal involving the two players. However, the evaluations of both players are different, given that Cutrone has a higher price than Sensi. Other players Sassuolo like are Davide Calabria and Alessandro Plizzari but as of now, it remains to be seen whether any swap deal will materialize.","Jun 13, 2019",www.calciomercato.com,en
605184,Transfer failed,https://www.transfermarkt.com/barcelona/startseite/verein/131,https://www.transfermarkt.com/fulham/startseite/verein/931,https://www.getfootballnewsfrance.com/2020/fulham-make-e18m-bid-for-jean-clair-todibo/,Fulham make €18m bid for Jean-Clair Todibo to seize the player from Barça,"Sep 24, 2020",www.getfootballnewsfrance.com,en
605184,Transfer failed,https://www.transfermarkt.com/barcelona/startseite/verein/131,https://www.transfermarkt.com/fulham/startseite/verein/931,https://www.dailymail.co.uk/sport/football/article-8801049/Fulham-make-16-3m-bid-Barcelona-centre-Jean-Clair-Todibo.html,Fulham have made a £16.3m bid for Barcelona defender Jean-Clair Todibo as Scott Parker frantically looks to shore up his leaky defence with the transfer deadline fast approaching.,"Oct 4, 2020",www.dailymail.co.uk,en
